Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
What are the papers written by J. Villaneau?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/6925> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/6925> },4.2874310268234296e-78,1.0,"(0.9927098155021667, 0.9927098155021667, 0.9927098155021667)"
What are the papers written by H. Rudin?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/33/4000> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy>?author. FILTER(?author = <https://dblp.org/pid/33/4000>) },1.384292958842266e-231,0.9183673469387755,"(0.9754229784011841, 0.9519797563552856, 0.9635587930679321)"
What are the publications written by the author Pedro R.?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/252/1438> },SELECT?publication WHERE {?author <https://dblp.org/schema/authors/author> <https://dblp.org/pid/252/1438> ; <https://dblp.org/schema/authors/published>?publication. },1.258141043412406e-231,0.8163265306122449,"(0.915198802947998, 0.9220912456512451, 0.9186320900917053)"
"Which publications did Kim, Junmo write?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/240> },"SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy>?pid. FILTER regex(str(?pid), ""40/240"") }",1.384292958842266e-231,0.8823529411764706,"(0.9561588764190674, 0.92209792137146, 0.9388195276260376)"
"What is the webpage of the person Fardoun, Habib?",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/24/7186> <https://dblp.org/rdf/schema#webpage> ?answer },SELECT DISTINCT?answer WHERE {?person <https://dblp.org/rdf/schema#pid> <https://dblp.org/pid/126/9502-2> ; <https://dblp.org/rdf/schema#webpage>?answer },1.384292958842266e-231,0.84,"(0.9538994431495667, 0.9399571418762207, 0.9468769431114197)"
Which publications did Peter K. write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/115> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/115> },4.2874310268234296e-78,1.0,"(0.9924601912498474, 0.9924601912498474, 0.9924601912498474)"
"What are the papers written by Yoon, S.?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/2705> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/2705> },4.2874310268234296e-78,1.0,"(0.9927309155464172, 0.9927309155464172, 0.992730975151062)"
Which publications did Yannis Bakos write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/60/205> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/60/205> },4.2874310268234296e-78,1.0,"(0.9924978017807007, 0.9924978017807007, 0.9924978017807007)"
The author M. S. Kankanhalli is associated with which Wikidata identifier?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/09/3613> <https://dblp.org/rdf/schema#wikidata> ?answer },SELECT DISTINCT?answer WHERE { <https://dblp.org/pid/09/3613> <https://dblp.org/rdf/schema#wikidata>?answer },4.2874310268234296e-78,1.0,"(0.9933372735977173, 0.9933372735977173, 0.9933372735977173)"
What are the papers written by Ricardo B.?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/85/2722> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/85/2722> },4.2874310268234296e-78,1.0,"(0.9926086068153381, 0.9926086068153381, 0.9926086068153381)"
What are the papers written by Pulak Samanta?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7624> },"SELECT DISTINCT?paper WHERE {?paper <https://dblp.org/rdf/schema#authoredBy>?author.?author <https://dblp.org/rdf/foaf#name> ""Pulak Samanta"". }",1.384292958842266e-231,0.8,"(0.9268472790718079, 0.9090498089790344, 0.9178622961044312)"
Which papers did the author Tamio Arai write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/189> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/189> },4.2874310268234296e-78,1.0,"(0.9924634099006653, 0.9924634099006653, 0.9924634099006653)"
What are the papers written by Julian Schwarzat?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/293/6454> },"SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy>?pid. FILTER regex(str(?pid), ""293/6454"") }",1.384292958842266e-231,0.8888888888888888,"(0.957474946975708, 0.9230251312255859, 0.939934492111206)"
"Mention the webpage of the researcher Nelson, M. L..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/n/MichaelLNelson> <https://dblp.org/rdf/schema#webpage> ?answer },SELECT DISTINCT?answer WHERE {?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/n/MichaelLNelson>.?x <https://dblp.org/rdf/schema#hasHomePage>?answer },1.258141043412406e-231,0.8888888888888888,"(0.9603427648544312, 0.9366923570632935, 0.9483701586723328)"
What are the papers written by the person Ravi Netravali?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/3350-1> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/3350-1> },4.2874310268234296e-78,1.0,"(0.9927248358726501, 0.9927248358726501, 0.9927248358726501)"
"Mention the ORCID of the researcher Castellanos-Dom\u00EDnguez, G..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/56/5099> <https://dblp.org/rdf/schema#orcid> ?answer },"PREFIX dblp: <https://dblp.org/rdf/schema#>
PREFIX schema: <http://schema.org/>

SELECT DISTINCT?orcid
WHERE {
 ?author schema:identifier?orcid.
 ?author dblp:author?paper.
 ?paper dblp:author?author.
 ?paper dblp:author?pid.
  FILTER (?pid = <https://dblp.org/pid/56/5099> &&?author schema:givenName ""Castellanos-Domínguez"" &&?author schema:familyName ""G"")
}",4.178551022110489e-155,0.711864406779661,"(0.9139241576194763, 0.835480272769928, 0.8729434609413147)"
Which publications did Tam\u00E1s Linder author?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2539> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2539> },4.2874310268234296e-78,1.0,"(0.9927487969398499, 0.9927487969398499, 0.9927487969398499)"
"Zukerman, I. is primarily affiliated to which institution?",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/z/IngridZukerman> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer },SELECT DISTINCT?answer WHERE { <https://dblp.org/pid/z/IngridZukerman> <https://dblp.org/rdf/schema#primaryAffiliation>?answer },4.2874310268234296e-78,1.0,"(0.9938355684280396, 0.9938355684280396, 0.9938355684280396)"
"Find the primary affiliation of Quisquater, J..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/q/JJQuisquater> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer },SELECT DISTINCT?answer WHERE { <https://dblp.org/pid/q/JJQuisquater> <https://dblp.org/rdf/schema#primaryAffiliation>?answer },4.2874310268234296e-78,1.0,"(0.9938435554504395, 0.9938435554504395, 0.9938435554504395)"
"Which papers did the author Narayanan, S. write?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/3899> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/3899> },4.2874310268234296e-78,1.0,"(0.9925007820129395, 0.9925007820129395, 0.9925007820129395)"
Which papers did the author Shuai Han write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/9242-2> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/9242-2> },4.2874310268234296e-78,1.0,"(0.9930182695388794, 0.9930182695388794, 0.9930182695388794)"
What is the ORCID of T. George Karimpanal?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/133/3358> <https://dblp.org/rdf/schema#orcid> ?answer },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/133/3358> },1.1903225844148727e-231,0.9772727272727273,"(0.9624699950218201, 0.9661408066749573, 0.9643018841743469)"
What is the webpage of the person Simon Fong?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/50/2205> <https://dblp.org/rdf/schema#webpage> ?answer },SELECT DISTINCT?answer WHERE {?author <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/50/2205> ; <https://dblp.org/rdf/schema#webpage>?answer },1.4875195904069663e-231,0.9545454545454546,"(0.9683445692062378, 0.953432559967041, 0.9608307480812073)"
What are the papers written by Matti O. Jokinen?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/51/4130> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy>?pid. FILTER(?pid IN (<https://dblp.org/pid/51/4130>)) },1.384292958842266e-231,0.94,"(0.9776369333267212, 0.9511650800704956, 0.964219331741333)"
"Which publications did Djupdal, Asbj\u00F8rn author?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/4192> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/4192> },4.2874310268234296e-78,1.0,"(0.99278324842453, 0.99278324842453, 0.99278324842453)"
What are the papers written by the person Keat Keong Phang?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/1388> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/1388> },4.2874310268234296e-78,1.0,"(0.9926538467407227, 0.9926538467407227, 0.9926538467407227)"
Mention the webpage of the researcher Rolf Findeisen.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/39/7855> <https://dblp.org/rdf/schema#webpage> ?answer },"SELECT?answer WHERE {
 ?x <https://dblp.org/rdf/schema#affiliation> <https://dblp.org/pid/39/7855>.
 ?x <https://dblp.org/rdf/schema#url>?answer.
  FILTER(?answer!= <https://dblp.org/>)
}",6.061838450024688e-155,0.8076923076923077,"(0.9225534796714783, 0.9030351638793945, 0.9126899242401123)"
Which papers did the author Hassan B. write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/29/8195> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/29/8195> },4.2874310268234296e-78,1.0,"(0.99265056848526, 0.99265056848526, 0.99265056848526)"
"What are the papers written by the person Huth, M.?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/h/MichaelHuth> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/h/MichaelHuth> },4.2874310268234296e-78,1.0,"(0.9928721785545349, 0.9928721785545349, 0.9928721785545349)"
What is the webpage of the author Yu Zheng?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/87/1585-1> <https://dblp.org/rdf/schema#webpage> ?answer },SELECT DISTINCT?answer WHERE { <https://dblp.org/pid/87/1585-1> <https://dblp.org/rdf/schema#webpage>?answer },4.2874310268234296e-78,1.0,"(0.9932047724723816, 0.9932047724723816, 0.9932047724723816)"
Which publications did Mohammad Tahghighi write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7357> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7357> },4.2874310268234296e-78,1.0,"(0.9926284551620483, 0.9926284551620483, 0.9926284551620483)"
The author Johannes Schmitt is primarily affiliated to which institution?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/167/7839> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer },SELECT?answer WHERE { <https://dblp.org/pid/167/7839> <http://purl.org/dc/terms/affiliation>?answer },3.764142464340334e-78,0.8541666666666666,"(0.9275764226913452, 0.9473590850830078, 0.9373633861541748)"
Which publications did C. Wang author?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3981> },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3981> },4.2874310268234296e-78,1.0,"(0.9926628470420837, 0.9926628470420837, 0.9926628470420837)"
Find the paper written by Carlee Joe-Wong with Liang Zheng that was published in INFOCOM.,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/9937> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/7360-2> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'INFOCOM' },"SELECT?paper WHERE {
 ?paper <https://dblp.org/rdf/schema#inProceedings>?conf.
 ?paper <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/40/9937>.
 ?paper <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/61/7360-2>.
 ?conf <https://dblp.org/rdf/schema#title> ""INFOCOM"".
}",4.513274774492109e-155,0.8620689655172413,"(0.9299924373626709, 0.9285632371902466, 0.9292773008346558)"
What are the venues in which Ke Wang published?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/KeWang> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },SELECT DISTINCT?answer WHERE {?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/KeWang>.?x <https://dblp.org/rdf/schema#publishedIn>?answer },8.20005515347043e-232,1.0,"(0.9785234332084656, 0.980597198009491, 0.9795591831207275)"
"What are the papers written by Joshua C. Denny and Sun, Jimeng together?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/7339> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/54/4948> },"SELECT DISTINCT?paper WHERE {
 ?paper <https://dblp.org/rdf/schema#author>?author.
  FILTER (?author IN (<https://dblp.org/pid/41/7339>, <https://dblp.org/pid/54/4948>) )
}",5.969061643530969e-155,0.8333333333333334,"(0.9330413937568665, 0.9229788184165955, 0.9279828071594238)"
Who are the co-authors of Shalini Chandra?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/72/7554> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/72/7554>) },SELECT DISTINCT?answer WHERE {?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/72/7554>.?x <https://dblp.org/rdf/schema#authoredBy>?answer FILTER(?answer!= <https://dblp.org/pid/72/7554>) },3.974453317545764e-155,1.0,"(0.9840251803398132, 0.9825973510742188, 0.9833106994628906)"
Which venues has Amit P. published in?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/230/9003> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"PREFIX dblp: <https://dblp.org/rdf/schema#>
SELECT DISTINCT?venue WHERE {
 ?author a dblp:Author;
           dblp:authorID <https://dblp.org/pid/230/9003>;
           dblp:publishedIn?venue.
}",5.74340400309589e-155,0.7962962962962963,"(0.9098027944564819, 0.8280431032180786, 0.8669996857643127)"
Mention the co-authors of A. P. Felty.,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/f/AmyPFelty> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/f/AmyPFelty>) },SELECT DISTINCT?answer WHERE {?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/f/AmyPFelty>.?x <https://dblp.org/rdf/schema#authoredBy>?answer FILTER(?answer!= <https://dblp.org/pid/f/AmyPFelty>) },3.974453317545764e-155,1.0,"(0.9850974082946777, 0.9845141172409058, 0.984805703163147)"
"Which papers did Ji, Shaoxiong publish in the last 8 years?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/227/0291> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-8) },SELECT DISTINCT?paper WHERE {?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/227/0291>.?paper <https://dblp.org/rdf/schema#yearOfPublication>?y FILTER(?y > YEAR(NOW())-8) },0.17128701637609398,0.9821428571428571,"(0.9837092161178589, 0.9845757484436035, 0.9841423034667969)"
"In AGIT Journal, which papers did the author Ralf Bill publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/3431> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'AGIT Journal' },SELECT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/3431> {?answer <https://dblp.org/rdf/schema#publishedIn> 'AGIT Journal' } },0.22076069962602551,0.96,"(0.9642839431762695, 0.9776878356933594, 0.9709396362304688)"
"In Inf. Serv. Use, which paper written by Sabrina K. with Julie McKinney was published?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0639> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0683> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Inf. Serv. Use' },"SELECT DISTINCT?paper WHERE {?paper <https://dblp.org/rdf/schema#authoredBy>?author.?author <https://dblp.org/rdf/schema#fullName> ""Sabrina K."".?paper <https://dblp.org/rdf/schema#authoredBy>?coauthor.?coauthor <https://dblp.org/rdf/schema#fullName> ""Julie McKinney"".?paper <https://dblp.org/rdf/schema#publishedIn>?journal. FILTER(?journal = ""Inf. Serv. Use"") }",1.2340561512781763e-231,0.7166666666666667,"(0.9227451682090759, 0.9118145108222961, 0.9172472953796387)"
"In IEEE Trans. Control. Syst. Technol., which paper written by Hitoshi Shiraishi with Dong-Il Cho was published?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/10355> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4153> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Control. Syst. Technol.' },SELECT DISTINCT?answer WHERE {?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/10355>.?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Control. Syst. Technol.' },0.27791235085425864,0.9591836734693877,"(0.9534114599227905, 0.9703841209411621, 0.9618229269981384)"
