Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
Which publications did Peter K. write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/115> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/115> } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"What are the papers written by Yoon, S.?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/2705> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/2705> } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Which publications did Yannis Bakos write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/60/205> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/60/205> } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
The author M. S. Kankanhalli is associated with which Wikidata identifier?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/09/3613> <https://dblp.org/rdf/schema#wikidata> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/09/3613> <https://dblp.org/rdf/schema#wikidata> ?answer } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
What are the papers written by Ricardo B.?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/85/2722> },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/85/2722> } 
",1.0,1.0,"(1.0000001192092896, 1.0000001192092896, 1.0000001192092896)"
What are the papers written by Pulak Samanta?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7624> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7624> } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Which papers did the author Tamio Arai write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/189> },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/189> } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
What are the papers written by Julian Schwarzat?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/293/6454> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/293/6454> } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"Mention the webpage of the researcher Nelson, M. L..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/n/MichaelLNelson> <https://dblp.org/rdf/schema#webpage> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/n/MichaelLNelson> . ?x <https://dblp.org/rdf/schema#hasHomePage> ?answer } 
```",0.3438931217657843,0.8888888888888888,"(0.9631566405296326, 0.9381116628646851, 0.9504692554473877)"
What are the papers written by the person Ravi Netravali?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/3350-1> },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/3350-1> } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
"Mention the ORCID of the researcher Castellanos-Dom\u00EDnguez, G..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/56/5099> <https://dblp.org/rdf/schema#orcid> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/56/5099> <https://dblp.org/rdf/schema#orcid> ?answer } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Which publications did Tam\u00E1s Linder author?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2539> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2539> }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Zukerman, I. is primarily affiliated to which institution?",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/z/IngridZukerman> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/z/IngridZukerman> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Find the primary affiliation of Quisquater, J..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/q/JJQuisquater> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/q/JJQuisquater> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Which papers did the author Narayanan, S. write?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/3899> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/3899> } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Which papers did the author Shuai Han write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/9242-2> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/9242-2> } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
What is the ORCID of T. George Karimpanal?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/133/3358> <https://dblp.org/rdf/schema#orcid> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/133/3358>. ?answer <https://dblp.org/rdf/schema#orcid> ?answer }
```",0.4240125351805037,0.9772727272727273,"(0.9712109565734863, 0.9565669298171997, 0.9638333320617676)"
What is the webpage of the person Simon Fong?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/50/2205> <https://dblp.org/rdf/schema#webpage> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/50/2205> <https://dblp.org/rdf/schema#webpage> ?answer } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
What are the papers written by Matti O. Jokinen?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/51/4130> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/51/4130> } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"Which publications did Djupdal, Asbj\u00F8rn author?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/4192> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/4192> } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
What are the papers written by the person Keat Keong Phang?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/1388> },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/1388> } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
Mention the webpage of the researcher Rolf Findeisen.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/39/7855> <https://dblp.org/rdf/schema#webpage> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/39/7855> . ?x <https://dblp.org/rdf/schema#homepage> ?answer } 
```",0.3438931217657843,0.9166666666666666,"(0.964228630065918, 0.9415135979652405, 0.9527357816696167)"
Which papers did the author Hassan B. write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/29/8195> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/29/8195> } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"What are the papers written by the person Huth, M.?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/h/MichaelHuth> },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/h/MichaelHuth> },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
What is the webpage of the author Yu Zheng?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/87/1585-1> <https://dblp.org/rdf/schema#webpage> ?answer },"SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/87/1585-1> <https://dblp.org/rdf/schema#webpage> ?answer } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
Which publications did Mohammad Tahghighi write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7357> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7357> } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
The author Johannes Schmitt is primarily affiliated to which institution?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/167/7839> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/167/7839> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
Which publications did C. Wang author?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3981> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3981> } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Find the paper written by Carlee Joe-Wong with Liang Zheng that was published in INFOCOM.,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/9937> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/7360-2> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'INFOCOM' },"```sparql
SELECT DISTINCT ?answer WHERE { 
  ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/9937> . 
  ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/7360-2> .
  ?answer <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/venue/conf/infocom> 
}
```",0.8843946454355334,0.8947368421052632,"(0.9611325263977051, 0.9431307315826416, 0.9520465731620789)"
What are the venues in which Ke Wang published?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/KeWang> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/KeWang> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"What are the papers written by Joshua C. Denny and Sun, Jimeng together?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/7339> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/54/4948> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/7339> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/54/4948> }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Who are the co-authors of Shalini Chandra?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/72/7554> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/72/7554>) },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/72/7554> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/72/7554>) }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Which venues has Amit P. published in?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/230/9003> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/230/9003> } 
```",0.35049007520298736,0.9787234042553191,"(0.9540090560913086, 0.977226197719574, 0.9654780030250549)"
Mention the co-authors of A. P. Felty.,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/f/AmyPFelty> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/f/AmyPFelty>) },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/f/AmyPFelty> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/f/AmyPFelty>) }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Which papers did Ji, Shaoxiong publish in the last 8 years?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/227/0291> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-8) },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/227/0291> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-8) }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"In AGIT Journal, which papers did the author Ralf Bill publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/3431> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'AGIT Journal' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/3431> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'AGIT Journal' } } 
```",0.7241577342575828,1.0,"(0.9931277632713318, 0.9949321746826172, 0.9940291047096252)"
"In Inf. Serv. Use, which paper written by Sabrina K. with Julie McKinney was published?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0639> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0683> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Inf. Serv. Use' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0639> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0683> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Inf. Serv. Use' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"In IEEE Trans. Control. Syst. Technol., which paper written by Hitoshi Shiraishi with Dong-Il Cho was published?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/10355> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4153> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Control. Syst. Technol.' },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/10355> . 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4153> .
?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Control. Syst. Technol.' 
}
```",1.0,0.98,"(0.9708232283592224, 0.9561384320259094, 0.9634248614311218)"
Which paper written by Gorjan Alagic with Alexander Russell was published in Bull. EATCS?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/14/1123> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/r/AlexanderRussell> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Bull. EATCS' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/14/1123> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/r/AlexanderRussell> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Bull. EATCS' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Which papers did the authors C. Raymundo Iba\u00F1ez and D. V\u00E1squez Z\u00FA\u00F1iga co-write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/150/7836> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/270/7018> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/150/7836> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/270/7018> }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"With which other authors has Thevenaz, L. written papers?",SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/265/7061> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/265/7061>) },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/265/7061> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/265/7061>) }
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Find the paper written by Xing Jin with Jie Cai that was published in ACC.,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/02/2442> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/3916> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ACC' },"```sparql
SELECT ?answer WHERE { 
  ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/02/2442> .
  ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/3916> .
  ?answer <https://dblp.org/rdf/schema#publishedIn> 'ACC' 
}
```",0.8884420215438181,0.9433962264150944,"(0.9665695428848267, 0.957011878490448, 0.9617670178413391)"
"Which papers did the authors Yin, Jianqin and Zeng, X. co-write?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/2631> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/297/4162> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/2631> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/297/4162> }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"In Int. J. Robotics Autom., which papers did the author Kin Hong Wong publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/11/2362> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Robotics Autom.' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/11/2362> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Robotics Autom.' }  } 
```",0.762465858623486,1.0,"(0.9921212196350098, 0.9903063178062439, 0.9912129044532776)"
Mention the venues in which G. Leduc published.,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/1225> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/1225> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"What are the venues in which Little, Mark C. published?",SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/210> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/210> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer }
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
