Question,GT SPARQL,Generated SPARQL,BLEU,Jaccard,BERTScore
What are the papers written by J. Villaneau?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/6925> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/6925> } 
```",0.7860753021519787,0.9387755102040817,"(0.9731712937355042, 0.9342440366744995, 0.9533103704452515)"
What are the papers written by H. Rudin?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/33/4000> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/33/4000> } 
```",0.7860753021519787,0.9375,"(0.9730114936828613, 0.9333770275115967, 0.9527822136878967)"
What are the publications written by the author Pedro R.?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/252/1438> },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/252/1438> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://dblp.org/rdf/schema#Person> .
<https://dblp.org/pid/252/1438> <https://dblp.org/rdf/schema#authorOf> ?answer } 
```",0.27668736912821895,0.8245614035087719,"(0.921704113483429, 0.8781877756118774, 0.8994198441505432)"
"Which publications did Kim, Junmo write?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/240> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/240> } 
```",0.7860753021519787,0.9375,"(0.9725072383880615, 0.9328294992446899, 0.9522552490234375)"
"What is the webpage of the person Fardoun, Habib?",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/24/7186> <https://dblp.org/rdf/schema#webpage> ?answer },"SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/24/7186> <https://dblp.org/rdf/schema#webpage> ?answer } 
",1.0,0.9782608695652174,"(1.0, 1.0, 1.0)"
Which publications did Peter K. write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/115> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/115> } 
```",0.7860753021519787,0.9375,"(0.9729996919631958, 0.9332438111305237, 0.9527071714401245)"
"What are the papers written by Yoon, S.?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/2705> },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/2705> } 
",1.0,0.9791666666666666,"(1.0, 1.0, 1.0)"
Which publications did Yannis Bakos write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/60/205> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/60/205> } 
```",0.7860753021519787,0.9387755102040817,"(0.9720803499221802, 0.93257737159729, 0.9519192576408386)"
The author M. S. Kankanhalli is associated with which Wikidata identifier?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/09/3613> <https://dblp.org/rdf/schema#wikidata> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/09/3613> <https://dblp.org/rdf/schema#wikidata> ?answer } 
```",0.7860753021519787,0.9375,"(0.972374677658081, 0.9358304738998413, 0.9537526369094849)"
What are the papers written by Ricardo B.?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/85/2722> },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/85/2722> } 
",1.0,0.9787234042553191,"(1.0, 1.0, 1.0)"
What are the papers written by Pulak Samanta?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7624> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7624> } 
```",0.7860753021519787,0.94,"(0.9744088649749756, 0.9352610111236572, 0.9544336795806885)"
Which papers did the author Tamio Arai write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/189> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/189> } 
```",0.7860753021519787,0.94,"(0.9726595878601074, 0.9330356121063232, 0.9524356722831726)"
What are the papers written by Julian Schwarzat?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/293/6454> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/293/6454> }
```",0.7860753021519787,0.9411764705882353,"(0.9743294715881348, 0.9405843615531921, 0.9571595191955566)"
"Mention the webpage of the researcher Nelson, M. L..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/n/MichaelLNelson> <https://dblp.org/rdf/schema#webpage> ?answer },"SELECT DISTINCT ?answer WHERE { 
?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/n/MichaelLNelson> .
?x <https://dblp.org/rdf/schema#hasHomePage> ?answer 
}",0.3438931217657843,0.8695652173913043,"(0.9495487213134766, 0.9130831956863403, 0.9309589862823486)"
What are the papers written by the person Ravi Netravali?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/3350-1> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/3350-1> } 
```",0.7860753021519787,0.9411764705882353,"(0.9742966890335083, 0.9362933039665222, 0.9549170732498169)"
"Mention the ORCID of the researcher Castellanos-Dom\u00EDnguez, G..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/56/5099> <https://dblp.org/rdf/schema#orcid> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/56/5099> <https://dblp.org/rdf/schema#hasORCID> ?answer } 
```",0.5193071778680676,0.9148936170212766,"(0.965023398399353, 0.9245043396949768, 0.9443294405937195)"
Which publications did Tam\u00E1s Linder author?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2539> },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2539> } 
",1.0,0.9791666666666666,"(1.0, 1.0, 1.0)"
"Zukerman, I. is primarily affiliated to which institution?",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/z/IngridZukerman> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/z/IngridZukerman> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
```",0.7860753021519787,0.9375,"(0.9742449522018433, 0.9380010366439819, 0.9557795524597168)"
"Find the primary affiliation of Quisquater, J..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/q/JJQuisquater> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/q/JJQuisquater> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
```",0.7860753021519787,0.9574468085106383,"(0.9743517637252808, 0.9390692114830017, 0.9563852548599243)"
"Which papers did the author Narayanan, S. write?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/3899> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/3899> } 
```",0.7860753021519787,0.9387755102040817,"(0.9739933013916016, 0.9349858164787292, 0.9540910124778748)"
Which papers did the author Shuai Han write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/9242-2> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/9242-2> } 
```",0.7860753021519787,0.94,"(0.9753302931785583, 0.9370266199111938, 0.9557948708534241)"
What is the ORCID of T. George Karimpanal?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/133/3358> <https://dblp.org/rdf/schema#orcid> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/133/3358> } 
```",0.3945881255591767,0.9148936170212766,"(0.9523831605911255, 0.9198083877563477, 0.9358123540878296)"
What is the webpage of the person Simon Fong?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/50/2205> <https://dblp.org/rdf/schema#webpage> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/50/2205> <https://dblp.org/rdf/schema#webpage> ?answer } 
```",0.7860753021519787,0.9333333333333333,"(0.972327709197998, 0.9347231984138489, 0.9531547427177429)"
What are the papers written by Matti O. Jokinen?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/51/4130> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/51/4130> } 
```",0.7860753021519787,0.94,"(0.9728955626487732, 0.9340094327926636, 0.9530560374259949)"
"Which publications did Djupdal, Asbj\u00F8rn author?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/4192> },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/4192> } 
",1.0,0.9791666666666666,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
What are the papers written by the person Keat Keong Phang?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/1388> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/1388> } 
```",0.7860753021519787,0.94,"(0.9725954532623291, 0.9337244033813477, 0.9527636766433716)"
Mention the webpage of the researcher Rolf Findeisen.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/39/7855> <https://dblp.org/rdf/schema#webpage> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/39/7855> . ?x <https://dblp.org/rdf/schema#homePage> ?answer }
```",0.2925612730731506,0.8461538461538461,"(0.9453812837600708, 0.9077973365783691, 0.9262081980705261)"
Which papers did the author Hassan B. write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/29/8195> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/29/8195> }
```",0.7860753021519787,0.94,"(0.9742636680603027, 0.9406155943870544, 0.9571439623832703)"
"What are the papers written by the person Huth, M.?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/h/MichaelHuth> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/h/MichaelHuth> } 
```",0.7860753021519787,0.9347826086956522,"(0.9719774723052979, 0.9335778951644897, 0.9523907899856567)"
What is the webpage of the author Yu Zheng?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/87/1585-1> <https://dblp.org/rdf/schema#webpage> ?answer },"SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/87/1585-1> <https://dblp.org/rdf/schema#webpage> ?answer } 
",1.0,0.9777777777777777,"(1.0, 1.0, 1.0)"
Which publications did Mohammad Tahghighi write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7357> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/7357> } 
```",0.7860753021519787,0.9387755102040817,"(0.9738836288452148, 0.934831440448761, 0.9539580345153809)"
The author Johannes Schmitt is primarily affiliated to which institution?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/167/7839> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer },"SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/167/7839> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
",1.0,0.9791666666666666,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Which publications did C. Wang author?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3981> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3981> } 
```",0.7860753021519787,0.9411764705882353,"(0.9736416935920715, 0.93461012840271, 0.9537267684936523)"
Find the paper written by Carlee Joe-Wong with Liang Zheng that was published in INFOCOM.,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/9937> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/7360-2> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'INFOCOM' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/9937> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/7360-2> . ?answer <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/venue/infoc> }
```",0.782878563712303,0.864406779661017,"(0.9660812616348267, 0.9529280662536621, 0.9594596028327942)"
What are the venues in which Ke Wang published?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/KeWang> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/KeWang> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } 
",1.0,0.9777777777777777,"(1.0, 1.0, 1.0)"
"What are the papers written by Joshua C. Denny and Sun, Jimeng together?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/7339> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/54/4948> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/7339> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/54/4948> }
```",0.8507331335123524,0.9423076923076923,"(0.9750110507011414, 0.9539975523948669, 0.9643898010253906)"
Who are the co-authors of Shalini Chandra?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/72/7554> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/72/7554>) },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/72/7554> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/72/7554>) }
```",0.878187983790713,0.9454545454545454,"(0.9765158891677856, 0.9571623802185059, 0.9667422771453857)"
Which venues has Amit P. published in?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/230/9003> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/230/9003> } 
```",0.3582589201789297,0.92,"(0.935287356376648, 0.9174491167068481, 0.9262823462486267)"
Mention the co-authors of A. P. Felty.,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/f/AmyPFelty> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/f/AmyPFelty>) },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/f/AmyPFelty> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/f/AmyPFelty>) }
```",0.878187983790713,0.9433962264150944,"(0.977129340171814, 0.957337498664856, 0.9671322107315063)"
"Which papers did Ji, Shaoxiong publish in the last 8 years?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/227/0291> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-8) },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/227/0291> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-8) } 
```",0.878187983790713,0.9491525423728814,"(0.9810827374458313, 0.9561123251914978, 0.968436598777771)"
"In AGIT Journal, which papers did the author Ralf Bill publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/3431> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'AGIT Journal' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/3431> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'AGIT Journal' } }
```",0.630190855592386,0.9433962264150944,"(0.9713411331176758, 0.9491862058639526, 0.9601358771324158)"
"In Inf. Serv. Use, which paper written by Sabrina K. with Julie McKinney was published?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0639> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0683> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Inf. Serv. Use' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0639> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/202/0683>. ?answer <https://dblp.org/rdf/schema#publishedIn> 'Inf. Serv. Use' } 
```",0.7483293841345244,0.9444444444444444,"(0.9751344919204712, 0.9559001922607422, 0.9654215574264526)"
"In IEEE Trans. Control. Syst. Technol., which paper written by Hitoshi Shiraishi with Dong-Il Cho was published?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/10355> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4153> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Control. Syst. Technol.' },"```sparql
SELECT DISTINCT ?answer WHERE { 
  ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/10355> .
  ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4153> . 
  ?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Control. Syst. Technol.' 
}
```",0.9067110266941047,0.9423076923076923,"(0.9659265875816345, 0.9370191693305969, 0.9512532949447632)"
