,Unnamed: 0,Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore,answer,gt_answer,metrics
31,234,"What are the titles of the papers that Hohenberger, Susan published in the last 7 years and in which venues?",SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/81/1241> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/81/1241> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
32,235,With which other authors has Johan Nilsson co-authored papers in the last 8 years and where are they affiliated?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/1586> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/70/1586>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },"SELECT DISTINCT ?answer ?affiliation WHERE { 
?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/1586> . 
?x <https://dblp.org/rdf/schema#authoredBy> ?answer .
FILTER(?answer != <https://dblp.org/pid/70/1586>) .
?answer <https://dblp.org/rdf/schema#affiliation> ?affiliation 
FILTER (YEAR(?x) >= YEAR(NOW() - ""PT8Y""))
}",0.2933884531356078,0.9672131147540984,"(0.9283158183097839, 0.9187124967575073, 0.9234892129898071)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
33,237,"Who are the co-authors of Pevzner, P. A. in the last 2 years and where are they affiliated?",SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/PAPevzner> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/p/PAPevzner>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/PAPevzner> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/p/PAPevzner>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
34,242,In which venues did Jinjin L. publish papers in the last 9 years and what are the titles of these papers?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/7569> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/7569> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
35,244,"In which venues did the author Scherer, W. T. publish papers in the last 4 years and what are the titles of these papers?",SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/1398> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-4) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/1398> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-4) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
36,252,"What are the titles of the papers that Motta, E. published in the last seven years and in which venues?",SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/EnricoMotta> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/EnricoMotta> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
37,256,What are the titles of the papers that the author Ana Rute Neves published in the last seven years and in which venues?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/8075> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/8075> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
38,259,List the venues in which Sharath Raghvendra published papers in the last 7 years and the titles of these papers.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/149/2582> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/149/2582> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
39,261,List the titles of the papers that Yi Cao published in the last 5 years and in which venues.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/00/3090-2> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/00/3090-2> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
40,262,In which venues did M. Goljan publish papers in the last four years and what are the titles of these papers?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4882> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-4) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4882> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-4) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
41,266,"In which venues did S\u00E1nchez, A. publish papers in the last eight years and what are the titles of these papers?",SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/192/1030> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/192/1030> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
42,267,List the titles of the papers that Grant A. Jacoby published in the last 2 years and in which venues.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/5117> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/5117> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
43,268,"List the co-authors of Andersen, N. Engell in the last 2 years and where are they affiliated.",SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/286/6829> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/286/6829>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/286/6829> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/286/6829>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
44,271,Name the co-authors of Heinz Lothar Grob in the last 9 years and where are they affiliated?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/g/HLGrob> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/g/HLGrob>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/g/HLGrob> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/g/HLGrob>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
45,272,Who are the co-authors of Fr\u00E9d\u00E9ric Lehmann in the last 6 years and where are they affiliated?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/96/4959> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-6) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/96/4959>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/96/4959> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-6) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/96/4959>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
46,273,With which other authors has Seok-Hyung Bae co-authored papers in the last nine years and where are they affiliated?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/3321> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/50/3321>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/3321> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/50/3321>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
47,276,List the titles of the papers that J. B. Barbanel published in the last 5 years and in which venues.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/6999> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/6999> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
48,279,List the venues in which Tai Yue published papers in the last 2 years and the titles of these papers.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/248/3501> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/248/3501> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
49,281,Who are the co-authors of Sergiy Boroday in the last 5 years and where are they affiliated?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/6369> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/50/6369>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/6369> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/50/6369>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
50,282,"List the titles of the papers that Wiewiura, Joachim S. published in the last 3 years and in which venues.",SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/217/7573> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/217/7573> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
51,283,List the titles of the papers that Chia-Hui Tai published in the last 8 years and in which venues.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/53/3852> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/53/3852> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
52,284,Name the co-authors of Rui Zhang in the last six years and where are they affiliated?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/03/505> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-6) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/03/505>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/03/505> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-6) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/03/505>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
